issuer,document_id,ticker,report_date,micro_score,macro_score,news_score,quant_score,forward_return,window_trading_days,outcome_label,predicted_signal_default,correct_default,predicted_signal_tuned,correct_tuned,tuned_hold_upper,blend_predicted_signal_default,blend_correct_default,blend_predicted_signal_tuned,blend_correct_tuned,blend_tuned_weights
p2_united_airlines,UAL_FQ1_2025,UAL,2025-04-15,-0.5,-0.3,0.25,0.061138,0.015373,5,HOLD,SELL,False,SELL,False,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_united_airlines,UAL_FQ2_2025,UAL,2025-07-16,0.3,0.1,0.2,0.353002,0.022154,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_united_airlines,UAL_FQ3_2025,UAL,2025-10-15,0.3,0.3,0.15,0.030902,-0.074772,5,SELL,BUY,False,HOLD,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_united_airlines,UAL_FQ4_2025,UAL,2026-01-20,0.3,0.25,-0.3,0.136437,-0.041724,5,SELL,BUY,False,HOLD,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ1_2023,PEP,2023-04-25,0.5,,-0.15,0.337578,0.013389,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ1_2024,PEP,2024-04-23,0.0,,0.2,0.193887,0.027392,5,HOLD,HOLD,True,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ1_2025,PEP,2025-04-24,-0.5,-0.3,-0.6,-0.109623,-0.013007,5,HOLD,SELL,False,SELL,False,0.3,SELL,False,SELL,False,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ1_2026,PEP,2026-04-16,0.15,-0.3,0.2,0.014082,-0.016921,5,HOLD,HOLD,True,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ2_2023,PEP,2023-07-13,0.5,,-0.1,0.143255,0.009438,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ2_2024,PEP,2024-07-11,-0.5,,0.15,-0.031651,0.039158,5,BUY,SELL,False,SELL,False,0.3,SELL,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ2_2025,PEP,2025-07-17,0.2,0.1,0.1,0.201321,-0.006394,5,HOLD,HOLD,True,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ2_2026,PEP,2026-07-09,-0.15,-0.3,0.3,0.006455,0.011388,5,HOLD,SELL,False,HOLD,True,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ3_2023,PEP,2023-10-10,0.5,,0.3,-0.167557,-0.024513,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ3_2024,PEP,2024-10-08,-0.5,,0.25,-0.166912,0.032156,5,BUY,SELL,False,SELL,False,0.3,SELL,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ3_2025,PEP,2025-10-09,0.2,0.3,0.15,-0.071374,0.055006,5,BUY,HOLD,False,HOLD,False,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ4_2023,PEP,2024-02-09,-0.5,,-0.1,0.198307,-0.008051,5,HOLD,SELL,False,SELL,False,0.3,SELL,False,SELL,False,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ4_2024,PEP,2025-02-04,-0.1,,-0.5,-0.021166,0.014983,5,HOLD,HOLD,True,HOLD,True,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_pepsico,PEP_FQ4_2025,PEP,2026-02-03,0.15,0.25,0.2,0.267846,0.025299,5,HOLD,HOLD,True,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_fedex,FDX_FQ1_2026,FDX,2025-09-18,-0.1,0.0,0.15,0.110719,0.043797,5,BUY,HOLD,False,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_fedex,FDX_FQ2_2026,FDX,2025-12-18,0.35,0.1,0.15,0.519601,0.032077,5,BUY,BUY,True,BUY,True,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_fedex,FDX_FQ3_2026,FDX,2026-03-19,0.55,-0.1,-0.2,0.182916,-0.018421,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_fedex,FDX_FQ4_2026,FDX,2026-06-23,0.35,-0.3,-0.3,0.313965,-0.012955,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_lockheed_martin,LMT_FQ1_2025,LMT,2025-04-22,0.15,-0.3,0.25,0.204309,0.029865,5,HOLD,HOLD,True,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_lockheed_martin,LMT_FQ2_2025,LMT,2025-07-22,-0.5,0.1,0.25,-0.555092,0.022861,5,HOLD,SELL,False,SELL,False,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_lockheed_martin,LMT_FQ3_2025,LMT,2025-10-21,0.55,0.3,0.15,0.394962,-0.00762,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_lockheed_martin,LMT_FQ4_2025,LMT,2026-01-29,0.55,0.25,0.25,0.477834,-0.021413,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_novo_nordisk,NVO_FQ1_2025,NVO,2025-05-07,-0.5,-0.3,0.35,0.335221,-0.046484,5,SELL,SELL,True,SELL,True,0.3,SELL,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_novo_nordisk,NVO_FQ2_2025,NVO,2025-08-06,-0.5,0.1,0.35,-0.500743,0.121639,5,BUY,SELL,False,SELL,False,0.3,SELL,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_novo_nordisk,NVO_FQ3_2025,NVO,2025-11-05,-0.5,0.3,0.25,-0.30876,0.037144,5,BUY,SELL,False,SELL,False,0.3,SELL,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_novo_nordisk,NVO_FQ4_2025,NVO,2026-02-03,-0.5,0.25,0.2,0.438491,-0.023459,5,HOLD,SELL,False,SELL,False,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_hilton,HLT_FQ1_2025,HLT,2025-04-29,-0.5,-0.3,0.1,-0.008935,0.044963,5,BUY,SELL,False,SELL,False,0.3,SELL,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_hilton,HLT_FQ1_2026,HLT,2026-04-28,0.5,-0.3,-0.3,0.331132,-0.03275,5,SELL,BUY,False,BUY,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_hilton,HLT_FQ2_2025,HLT,2025-07-23,0.15,0.1,0.15,0.440071,0.024134,5,HOLD,HOLD,True,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_hilton,HLT_FQ3_2024,HLT,2024-10-23,0.2,,-0.1,0.274043,0.021028,5,HOLD,HOLD,True,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_hilton,HLT_FQ4_2025,HLT,2026-02-11,0.3,0.25,-0.2,0.300961,-0.038139,5,SELL,BUY,False,HOLD,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_lvmh,MC.PA_FQ2_2025,MC.PA,2025-07-24,-0.15,0.1,-0.35,0.369678,0.004466,5,HOLD,SELL,False,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_lvmh,MC.PA_FQ4_2025,MC.PA,2026-01-27,0.0,0.25,0.25,-0.39496,-0.102325,5,SELL,HOLD,False,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_marriott,MAR_FQ1_2026,MAR,2026-05-06,0.55,-0.3,0.15,0.284349,-0.024703,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_marriott,MAR_FQ2_2025,MAR,2025-08-05,-0.3,0.1,-0.15,-0.208913,0.020368,5,HOLD,SELL,False,HOLD,True,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_marriott,MAR_FQ3_2025,MAR,2025-11-04,0.2,0.3,0.0,0.023045,0.072216,5,BUY,HOLD,False,HOLD,False,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_marriott,MAR_FQ4_2025,MAR,2026-02-10,0.35,0.25,0.15,0.034112,-0.009322,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_allianz,ALV.DE_FQ1_2025,ALV.DE,2025-05-15,0.2,-0.3,0.15,-0.022742,0.007754,5,HOLD,HOLD,True,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_alphabet,GOOGL_FQ1_2026,GOOGL,2026-04-29,0.55,-0.3,-0.3,0.974542,0.137452,5,BUY,BUY,True,BUY,True,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_alphabet,GOOGL_FQ3_2025,GOOGL,2025-10-29,0.35,0.3,-0.2,0.678074,0.035474,5,BUY,BUY,True,BUY,True,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_alphabet,GOOGL_FQ4_2025,GOOGL,2026-02-04,0.35,0.25,-0.2,0.37531,-0.066299,5,SELL,BUY,False,BUY,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_booking_holdings,BKNG_FQ2_2025,BKNG,2025-07-29,0.3,0.1,0.15,0.237908,-0.023773,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_booking_holdings,BKNG_FQ3_2025,BKNG,2025-10-28,0.55,0.3,-0.2,-0.095376,-0.025156,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_booking_holdings,BKNG_FQ4_2025,BKNG,2026-02-18,0.3,-0.1,-0.2,-0.431825,-0.025056,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_broadcom,AVGO_FQ1_2026,AVGO,2026-03-04,0.85,-0.1,-0.3,-0.142407,0.075709,5,BUY,BUY,True,BUY,True,0.3,BUY,True,BUY,True,"(0.6, 0.0, 0.4, 0.0)"
p2_broadcom,AVGO_FQ3_2025,AVGO,2025-09-04,0.55,0.0,-0.3,0.084053,0.174877,5,BUY,BUY,True,BUY,True,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_broadcom,AVGO_FQ4_2025,AVGO,2025-12-11,0.55,0.1,-0.3,0.470683,-0.188227,5,SELL,BUY,False,BUY,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_caterpillar,CAT_FQ2_2025,CAT,2025-08-04,0.25,0.1,0.1,0.169631,-0.058012,5,SELL,BUY,False,HOLD,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_caterpillar,CAT_FQ3_2025,CAT,2025-10-28,0.3,0.3,0.1,0.538099,0.044064,5,BUY,BUY,True,HOLD,False,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_caterpillar,CAT_FQ4_2025,CAT,2026-01-28,0.3,0.25,-0.15,0.466316,0.075457,5,BUY,BUY,True,HOLD,False,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_chipotle,CMG_FQ1_2025,CMG,2025-04-23,-0.35,-0.3,-0.2,-0.003683,0.036095,5,BUY,SELL,False,SELL,False,0.3,SELL,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_chipotle,CMG_FQ2_2025,CMG,2025-07-23,-0.35,0.1,-0.2,-6.2e-05,-0.170898,5,SELL,SELL,True,SELL,True,0.3,SELL,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_chipotle,CMG_FQ3_2025,CMG,2025-10-29,-0.5,0.3,-0.2,0.047432,-0.195926,5,SELL,SELL,True,SELL,True,0.3,SELL,True,SELL,True,"(0.6, 0.0, 0.4, 0.0)"
p2_chipotle,CMG_FQ4_2025,CMG,2026-02-03,-0.2,0.25,-0.3,0.229348,-0.018637,5,HOLD,SELL,False,HOLD,True,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_comcast_corporation,CMCSA_FQ1_2025,CMCSA,2025-04-23,-0.2,-0.3,0.1,-0.004585,-0.007833,5,HOLD,SELL,False,HOLD,True,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_comcast_corporation,CMCSA_FQ1_2026,CMCSA,2026-04-22,0.25,-0.3,0.1,0.202125,-0.088866,5,SELL,BUY,False,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_comcast_corporation,CMCSA_FQ2_2025,CMCSA,2025-07-30,0.1,0.1,0.1,-0.080298,-0.010462,5,HOLD,HOLD,True,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_comcast_corporation,CMCSA_FQ4_2025,CMCSA,2026-01-28,-0.3,0.25,0.2,0.334203,0.073566,5,BUY,SELL,False,HOLD,False,0.3,SELL,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_dell,DELL_FQ1_2025,DELL,2025-05-29,0.3,-0.5,-0.2,0.276833,-0.015929,5,HOLD,BUY,False,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_dell,DELL_FQ3_2025,DELL,2025-11-25,0.55,0.1,-0.3,-0.343432,0.061229,5,BUY,BUY,True,BUY,True,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_dell,DELL_FQ4_2025,DELL,2026-02-26,0.55,-0.1,-0.3,0.406894,0.206423,5,BUY,BUY,True,BUY,True,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_delta_air_lines,DAL_FQ1_2025,DAL,2025-04-09,-0.5,-0.3,-0.3,-0.156529,-0.083126,5,SELL,SELL,True,SELL,True,0.3,SELL,True,SELL,True,"(0.6, 0.0, 0.4, 0.0)"
p2_delta_air_lines,DAL_FQ2_2025,DAL,2025-07-10,0.25,0.1,-0.1,0.021378,-0.007749,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_delta_air_lines,DAL_FQ3_2025,DAL,2025-10-09,0.35,0.3,-0.25,0.03487,0.017032,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_delta_air_lines,DAL_FQ4_2025,DAL,2026-01-13,0.55,0.25,0.2,0.057642,-0.005481,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_expedia,EXPE_FQ1_2025,EXPE,2025-05-08,-0.5,-0.3,-0.2,0.642449,-0.016451,5,HOLD,SELL,False,SELL,False,0.3,SELL,False,SELL,False,"(0.6, 0.0, 0.4, 0.0)"
p2_expedia,EXPE_FQ1_2026,EXPE,2026-05-07,0.25,-0.3,0.1,0.758006,-0.140908,5,SELL,BUY,False,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_expedia,EXPE_FQ2_2025,EXPE,2025-08-07,0.45,0.1,0.2,0.190968,0.104419,5,BUY,BUY,True,BUY,True,0.3,BUY,True,BUY,True,"(0.6, 0.0, 0.4, 0.0)"
p2_expedia,EXPE_FQ4_2025,EXPE,2026-02-12,0.3,0.25,0.15,-0.207505,-0.104559,5,SELL,BUY,False,HOLD,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_general_mills,GIS_FQ2_2026,GIS,2025-12-17,0.1,0.1,-0.3,0.110724,-0.033121,5,SELL,HOLD,False,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_general_mills,GIS_FQ3_2026,GIS,2026-03-18,-0.3,-0.1,0.3,-0.659241,-0.037776,5,SELL,SELL,True,HOLD,False,0.3,SELL,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_general_mills,GIS_FQ4_2026,GIS,2026-07-01,-0.3,-0.3,0.2,0.419382,-0.050834,5,SELL,SELL,True,HOLD,False,0.3,SELL,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_johnson_johnson,JNJ_FQ1_2025,JNJ,2025-04-14,0.25,-0.3,-0.2,-0.071814,0.021962,5,HOLD,BUY,False,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_johnson_johnson,JNJ_FQ2_2025,JNJ,2025-07-15,0.55,0.1,0.25,0.097292,0.082232,5,BUY,BUY,True,BUY,True,0.3,BUY,True,BUY,True,"(0.6, 0.0, 0.4, 0.0)"
p2_johnson_johnson,JNJ_FQ3_2025,JNJ,2025-10-13,0.55,0.3,0.1,0.243335,0.014772,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_kraft_heinz,KHC_FQ1_2025,KHC,2026-02-11,-0.35,0.25,-0.35,0.373726,-0.040016,5,SELL,SELL,True,SELL,True,0.3,SELL,True,SELL,True,"(0.6, 0.0, 0.4, 0.0)"
p2_kraft_heinz,KHC_FQ1_2026,KHC,2026-05-06,-0.2,-0.3,0.15,0.132209,0.004768,5,HOLD,SELL,False,HOLD,True,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_kraft_heinz,KHC_FQ4_2024,KHC,2025-02-12,-0.3,,0.1,0.274227,0.053809,5,BUY,SELL,False,HOLD,False,0.3,SELL,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_lenovo,LNVGY_FQ1_2026,LNVGY,2025-08-14,0.25,0.1,0.15,0.842581,0.029562,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_lenovo,LNVGY_FQ2_2026,LNVGY,2026-01-30,0.25,0.25,0.25,-0.175021,0.068111,5,BUY,BUY,True,HOLD,False,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_lenovo,LNVGY_FQ3_2026,LNVGY,2026-02-12,0.3,0.25,0.15,0.240621,0.046603,5,BUY,BUY,True,HOLD,False,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_lenovo,LNVGY_FQ4_2026,LNVGY,2026-05-22,0.3,-0.3,0.1,0.756717,0.670401,5,BUY,BUY,True,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_linde,LIN_FQ1_2026,LIN,2026-05-01,0.1,-0.3,0.25,0.064081,-0.02906,5,HOLD,HOLD,True,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_linde,LIN_FQ2_2025,LIN,2025-08-01,-0.5,0.1,0.15,-0.086121,0.028319,5,HOLD,SELL,False,SELL,False,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_linde,LIN_FQ3_2025,LIN,2025-10-31,-0.1,0.3,0.2,-0.22654,0.005283,5,HOLD,HOLD,True,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_metlife,MET_FQ1_2026,MET,2026-05-06,0.25,-0.3,0.1,0.470579,-0.018484,5,HOLD,BUY,False,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_metlife,MET_FQ2_2024,MET,2024-07-31,0.15,,-0.2,0.433551,-0.09843,5,SELL,HOLD,False,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_metlife,MET_FQ2_2025,MET,2025-08-06,-0.2,0.1,0.15,-0.282266,0.018565,5,HOLD,SELL,False,HOLD,True,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_metlife,MET_FQ3_2024,MET,2024-10-30,-0.1,,0.25,-0.187684,0.007833,5,HOLD,HOLD,True,HOLD,True,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_metlife,MET_FQ3_2025,MET,2025-11-05,0.25,0.3,0.1,-0.049573,0.019446,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_metlife,MET_FQ4_2025,MET,2026-02-04,0.3,0.25,-0.2,0.006537,0.011281,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_micron,MU_FQ1_2026,MU,2025-12-17,0.85,0.1,-0.35,0.154117,0.271195,5,BUY,BUY,True,BUY,True,0.3,BUY,True,BUY,True,"(0.6, 0.0, 0.4, 0.0)"
p2_micron,MU_FQ2_2026,MU,2026-03-18,0.85,-0.1,-0.35,0.769284,-0.172482,5,SELL,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_micron,MU_FQ4_2025,MU,2025-09-23,0.55,0.0,-0.15,0.613012,0.005468,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_oracle,ORCL_FQ1_2026,ORCL,2025-09-09,0.85,0.0,-0.3,-0.154222,0.26972,5,BUY,BUY,True,BUY,True,0.3,BUY,True,BUY,True,"(0.6, 0.0, 0.4, 0.0)"
p2_oracle,ORCL_FQ2_2026,ORCL,2025-12-10,0.55,0.1,-0.25,0.225786,-0.199767,5,SELL,BUY,False,BUY,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_oracle,ORCL_FQ3_2026,ORCL,2026-03-10,0.55,-0.1,-0.2,0.425423,0.035408,5,BUY,BUY,True,BUY,True,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_palantir,PLTR_FQ1_2025,PLTR,2025-05-05,0.55,-0.3,-0.25,0.518558,-0.042902,5,SELL,BUY,False,BUY,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_palantir,PLTR_FQ2_2025,PLTR,2025-08-04,0.85,0.1,-0.25,0.679916,0.13706,5,BUY,BUY,True,BUY,True,0.3,BUY,True,BUY,True,"(0.6, 0.0, 0.4, 0.0)"
p2_palantir,PLTR_FQ3_2025,PLTR,2025-11-03,0.85,0.3,-0.1,0.607049,-0.065499,5,SELL,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_palantir,PLTR_FQ4_2025,PLTR,2026-02-02,0.55,0.25,-0.3,-0.260371,-0.032823,5,SELL,BUY,False,BUY,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_paypal,PYPL_FQ1_2025,PYPL,2025-04-29,0.15,-0.3,0.15,0.080206,0.026086,5,HOLD,HOLD,True,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_paypal,PYPL_FQ1_2026,PYPL,2026-05-05,-0.1,-0.3,0.25,0.425312,-0.022586,5,HOLD,HOLD,True,HOLD,True,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_paypal,PYPL_FQ2_2025,PYPL,2025-07-29,0.45,0.1,0.15,0.369842,-0.050665,5,SELL,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_paypal,PYPL_FQ3_2025,PYPL,2025-10-28,0.55,0.3,0.15,0.351228,-0.095042,5,SELL,BUY,False,BUY,False,0.3,BUY,False,BUY,False,"(0.6, 0.0, 0.4, 0.0)"
p2_pinterest,PINS_FQ1_2026,PINS,2026-05-04,0.15,-0.3,0.25,0.681625,-0.004317,5,HOLD,HOLD,True,HOLD,True,0.3,HOLD,True,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_pinterest,PINS_FQ4_2024,PINS,2025-02-06,0.25,,-0.15,-0.010737,0.163739,5,BUY,BUY,True,HOLD,False,0.3,BUY,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_pinterest,PINS_FQ4_2025,PINS,2026-02-12,-0.5,0.25,-0.1,-0.492815,-0.041532,5,SELL,SELL,True,SELL,True,0.3,SELL,True,SELL,True,"(0.6, 0.0, 0.4, 0.0)"
p2_puma,PUM.DE_FQ1_2025,PUM.DE,2025-05-07,-0.3,-0.3,0.1,-0.224405,-0.002995,5,HOLD,SELL,False,HOLD,True,0.3,SELL,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_puma,PUM.DE_FQ1_2026,PUM.DE,2026-04-30,-0.1,-0.3,0.2,0.880111,-0.031178,5,SELL,HOLD,False,HOLD,False,0.3,SELL,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_puma,PUM.DE_FQ3_2025,PUM.DE,2025-10-30,-0.85,0.3,-0.5,0.344216,-0.139776,5,SELL,SELL,True,SELL,True,0.3,SELL,True,SELL,True,"(0.6, 0.0, 0.4, 0.0)"
p2_puma,PUM.DE_FQ4_2025,PUM.DE,2026-02-26,-0.5,-0.1,0.25,0.164821,-0.089005,5,SELL,SELL,True,SELL,True,0.3,SELL,True,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_robinhood_markets,HOOD_FQ1_2025,HOOD,2025-04-30,0.35,-0.3,0.2,0.744023,0.017919,5,HOLD,BUY,False,BUY,False,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_robinhood_markets,HOOD_FQ1_2026,HOOD,2026-04-28,0.25,-0.3,0.1,0.595461,-0.061411,5,SELL,BUY,False,HOLD,False,0.3,HOLD,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
p2_robinhood_markets,HOOD_FQ2_2025,HOOD,2025-07-30,0.3,0.1,0.25,0.909778,-0.004241,5,HOLD,BUY,False,HOLD,True,0.3,BUY,False,HOLD,True,"(0.6, 0.0, 0.4, 0.0)"
p2_robinhood_markets,HOOD_FQ3_2025,HOOD,2025-11-05,0.55,0.3,-0.3,0.058387,-0.066676,5,SELL,BUY,False,BUY,False,0.3,BUY,False,HOLD,False,"(0.6, 0.0, 0.4, 0.0)"
